osu file format v14

[General]
AudioFilename: Canon (blazing summer mix).mp3
AudioLeadIn: 0
PreviewTime: 52965
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 1
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 4
GridSize: 16
TimelineZoom: 1.1

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[4] Uesugi Uta with HoshiA - Canon (blazing summer mix)
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347788
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:6
CircleSize:6
OverallDifficulty:6
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"Canon (blazing summer mix).jpg",0,0
Sample,97034,0,"bass_a1.wav",70
Sample,97034,0,"hat-2.wav",70
Sample,97034,0,"guiter1-1-04.wav",70
Sample,97241,0,"sd.wav",70
Sample,97241,0,"guiter1-1-05.wav",70
Sample,97241,0,"bass_a0.wav",70
Sample,97241,0,"hat-1.wav",70
Sample,97344,0,"synth3-3-08.wav",70
Sample,97448,0,"bass_a1.wav",70
Sample,97448,0,"guiter1-1-05.wav",70
Sample,97655,0,"hat-1.wav",70
Sample,97655,0,"strings1_b2.wav",70
Sample,97655,0,"guiter1-1-07.wav",70
Sample,97655,0,"bass_b0.wav",70
Sample,97655,0,"synth3-3-10.wav",70
Sample,97655,0,"strings2_d4.wav",70
Sample,97862,0,"bass_b1.wav",70
Sample,97862,0,"hat-2.wav",70
Sample,98068,0,"sd.wav",70
Sample,98068,0,"hat-1.wav",70
Sample,98068,0,"bass_b0.wav",70
Sample,98068,0,"guiter1-1-08.wav",70
Sample,98275,0,"guiter1-1-08.wav",70
Sample,98275,0,"hat-2.wav",70
Sample,98275,0,"bass_b1.wav",70
Sample,98482,0,"bass_f#0.wav",70
Sample,98482,0,"strings1_f#2.wav",70
Sample,98482,0,"strings2_c#4.wav",70
Sample,98482,0,"hat-1.wav",70
Sample,98482,0,"guiter1-1-10.wav",70
Sample,98689,0,"guiter1-1-10.wav",70
Sample,98689,0,"hat-2.wav",70
Sample,98689,0,"bass_f#1.wav",70
Sample,98896,0,"sd.wav",70
Sample,98896,0,"bass_f#0.wav",70
Sample,98896,0,"hat-1.wav",70
Sample,98896,0,"guiter1-1-11.wav",70
Sample,99103,0,"bass_f#1.wav",70
Sample,99103,0,"hat-2.wav",70
Sample,99206,0,"sd2.wav",70
Sample,99310,0,"bass_g0.wav",70
Sample,99310,0,"synth3-3-18.wav",70
Sample,99310,0,"guiter1-1-13.wav",70
Sample,99310,0,"hat-1.wav",70
Sample,99310,0,"strings1_g2.wav",70
Sample,99310,0,"strings2_b3.wav",70
Sample,99517,0,"hat-2.wav",70
Sample,99517,0,"bass_g1.wav",70
Sample,99724,0,"sd.wav",70
Sample,99724,0,"hat-1.wav",70
Sample,99724,0,"synth3-3-20.wav",70
Sample,99724,0,"bass_g0.wav",70
Sample,99724,0,"guiter1-1-14.wav",70
Sample,99931,0,"hat-2.wav",70
Sample,99931,0,"bass_g1.wav",70
Sample,100137,0,"strings2_a3.wav",70
Sample,100137,0,"guiter1-1-01.wav",70
Sample,100137,0,"strings1_d2.wav",70
Sample,100137,0,"hat-1.wav",70
Sample,100137,0,"bass_d0.wav",70
Sample,100344,0,"bass_d1-2.wav",70
Sample,100344,0,"hat-2.wav",70
Sample,100344,0,"guiter1-1-01.wav",70
Sample,100551,0,"hat-1.wav",70
Sample,100551,0,"guiter1-1-02.wav",70
Sample,100551,0,"bass_d0.wav",70
Sample,100551,0,"sd.wav",70
Sample,100758,0,"bass_d1-2.wav",70
Sample,100758,0,"hat-2.wav",70
Sample,100965,0,"bass_g0.wav",70
Sample,100965,0,"guiter1-1-13.wav",70
Sample,100965,0,"strings2_b3.wav",70
Sample,100965,0,"hat-1.wav",70
Sample,100965,0,"strings1_g2.wav",70
Sample,101068,0,"synth3-3-26.wav",70
Sample,101172,0,"bass_g1.wav",70
Sample,101172,0,"guiter1-1-13.wav",70
Sample,101379,0,"hat-1.wav",70
Sample,101379,0,"guiter1-1-14.wav",70
Sample,101379,0,"sd.wav",70
Sample,101379,0,"bass_g0.wav",70
Sample,101482,0,"synth3-3-28.wav",70
Sample,101586,0,"bass_g1.wav",70
Sample,101586,0,"hat-2.wav",70
Sample,101793,0,"strings1_a2.wav",70
Sample,101793,0,"strings2_c#4.wav",70
Sample,101793,0,"hat-1.wav",70
Sample,101793,0,"bass_a0.wav",70
Sample,101793,0,"guiter1-1-04.wav",70
Sample,102000,0,"bass_a1.wav",70
Sample,102000,0,"hat-2.wav",70
Sample,102206,0,"bass_a0.wav",70
Sample,102206,0,"guiter1-1-05.wav",70
Sample,102206,0,"sd.wav",70
Sample,102206,0,"hat-1.wav",70
Sample,102413,0,"bass_a1.wav",70
Sample,102413,0,"hat-2.wav",70
Sample,102413,0,"guiter1-1-05.wav",70
Sample,102620,0,"cym1.wav",70
Sample,102620,0,"hat-1.wav",70
Sample,102620,0,"guiter1-1-21.wav",70
Sample,102620,0,"strings2_d4.wav",70
Sample,102620,0,"bass_d1.wav",70
Sample,102620,0,"strings1_d3.wav",70
Sample,102724,0,"synth3-3-02.wav",70
Sample,102827,0,"hat-2.wav",70
Sample,102827,0,"bass_d2.wav",70
Sample,102827,0,"guiter1-1-22.wav",70
Sample,102931,0,"synth1-5-03.wav",70
Sample,103034,0,"synth1-5-04.wav",70
Sample,103034,0,"guiter1-1-23.wav",70
Sample,103034,0,"bass_d1.wav",70
Sample,103034,0,"hat-1.wav",70
Sample,103137,0,"synth3-3-04.wav",70
Sample,103241,0,"bass_d2.wav",70
Sample,103241,0,"hat-2.wav",70
Sample,103241,0,"guiter1-1-22.wav",70
Sample,103344,0,"synth3-3-05.wav",70
Sample,103344,0,"synth1-5-06.wav",70
Sample,103448,0,"bass_a0.wav",70
Sample,103448,0,"guiter1-1-24.wav",70
Sample,103448,0,"strings2_c#4.wav",70
Sample,103448,0,"hat-1.wav",70
Sample,103448,0,"strings1_a2.wav",70
Sample,103551,0,"synth1-5-08.wav",70
Sample,103551,0,"synth3-3-06.wav",70
Sample,103655,0,"bass_a1.wav",70
Sample,103655,0,"hat-2.wav",70
Sample,103655,0,"guiter1-1-25.wav",70
Sample,103758,0,"synth3-3-07.wav",70
Sample,103758,0,"synth1-5-10.wav",70
Sample,103862,0,"hat-1.wav",70
Sample,103862,0,"guiter1-1-26.wav",70
Sample,103862,0,"synth1-5-11.wav",70
Sample,103862,0,"bass_a0.wav",70
Sample,103965,0,"synth3-3-08.wav",70
Sample,103965,0,"synth1-5-12.wav",70
Sample,104068,0,"bass_a1.wav",70
Sample,104068,0,"synth1-5-13.wav",70
Sample,104068,0,"hat-2.wav",70
Sample,104068,0,"guiter1-1-25.wav",70
Sample,104172,0,"synth1-5-14.wav",70
Sample,104275,0,"bass_b0.wav",70
Sample,104275,0,"synth1-5-15.wav",70
Sample,104275,0,"guiter1-1-27.wav",70
Sample,104275,0,"hat-1.wav",70
Sample,104275,0,"strings1_b2.wav",70
Sample,104275,0,"strings2_b3.wav",70
Sample,104482,0,"bass_b1.wav",70
Sample,104482,0,"synth1-5-16.wav",70
Sample,104482,0,"hat-2.wav",70
Sample,104482,0,"guiter1-1-28.wav",70
Sample,104689,0,"synth1-5-18.wav",70
Sample,104689,0,"guiter1-1-29.wav",70
Sample,104689,0,"synth3-3-12.wav",70
Sample,104689,0,"bass_b0.wav",70
Sample,104689,0,"hat-1.wav",70
Sample,104896,0,"synth1-5-19.wav",70
Sample,104896,0,"bass_b1.wav",70
Sample,104896,0,"hat-2.wav",70
Sample,104896,0,"guiter1-1-28.wav",70
Sample,105000,0,"synth1-5-20.wav",70
Sample,105103,0,"hat-1.wav",70
Sample,105103,0,"guiter1-1-30.wav",70
Sample,105103,0,"strings1_f#2.wav",70
Sample,105103,0,"bass_f#0.wav",70
Sample,105103,0,"strings2_a3.wav",70
Sample,105206,0,"synth1-5-22.wav",70
Sample,105206,0,"synth3-3-15.wav",70
Sample,105310,0,"bass_f#1.wav",70
Sample,105310,0,"hat-2.wav",70
Sample,105310,0,"synth1-5-23.wav",70
Sample,105310,0,"guiter1-1-31.wav",70
Sample,105413,0,"synth1-5-24.wav",70
Sample,105517,0,"synth1-5-25.wav",70
Sample,105517,0,"guiter1-1-32.wav",70
Sample,105517,0,"bass_f#0.wav",70
Sample,105517,0,"hat-1.wav",70
Sample,105620,0,"synth1-5-26.wav",70
Sample,105724,0,"hat-2.wav",70
Sample,105724,0,"bass_f#1.wav",70
Sample,105724,0,"synth1-5-27.wav",70
Sample,105724,0,"guiter1-1-31.wav",70
Sample,105827,0,"synth1-5-28.wav",70
Sample,105931,0,"guiter1-1-33.wav",70
Sample,105931,0,"hat-1.wav",70
Sample,105931,0,"bass_g0.wav",70
Sample,105931,0,"strings2_g3.wav",70
Sample,105931,0,"synth3-3-18.wav",70
Sample,105931,0,"synth1-5-29.wav",70
Sample,105931,0,"strings1_g2.wav",70
Sample,106137,0,"hat-2.wav",70
Sample,106137,0,"guiter1-1-34.wav",70
Sample,106137,0,"synth1-5-30.wav",70
Sample,106137,0,"bass_g1.wav",70
Sample,106241,0,"synth1-5-31.wav",70
Sample,106344,0,"synth3-3-20.wav",70
Sample,106344,0,"bass_g0.wav",70
Sample,106344,0,"hat-1.wav",70
Sample,106344,0,"synth1-5-32.wav",70
Sample,106344,0,"guiter1-1-35.wav",70
Sample,106551,0,"guiter1-1-34.wav",70
Sample,106551,0,"hat-2.wav",70
Sample,106551,0,"bass_g1.wav",70
Sample,106655,0,"synth1-5-34.wav",70
Sample,106758,0,"hat-1.wav",70
Sample,106758,0,"synth1-5-35.wav",70
Sample,106758,0,"bass_d0.wav",70
Sample,106758,0,"strings2_f#3.wav",70
Sample,106758,0,"strings1_d2.wav",70
Sample,106758,0,"guiter1-1-21.wav",70
Sample,106862,0,"synth1-5-36.wav",70
Sample,106965,0,"bass_d1-2.wav",70
Sample,106965,0,"guiter1-1-22.wav",70
Sample,106965,0,"hat-2.wav",70
Sample,106965,0,"synth1-5-37.wav",70
Sample,107068,0,"synth1-5-38.wav",70
Sample,107172,0,"hat-1.wav",70
Sample,107172,0,"bass_d0.wav",70
Sample,107172,0,"synth1-5-39.wav",70
Sample,107172,0,"guiter1-1-23.wav",70
Sample,107275,0,"synth1-5-40.wav",70
Sample,107379,0,"hat-2.wav",70
Sample,107379,0,"guiter1-1-22.wav",70
Sample,107379,0,"synth1-5-41.wav",70
Sample,107379,0,"bass_d1-2.wav",70
Sample,107482,0,"synth1-5-42.wav",70
Sample,107586,0,"synth1-5-43.wav",70
Sample,107586,0,"synth2b-2-b4.wav",70
Sample,107586,0,"guiter1-1-33.wav",70
Sample,107586,0,"bass_g0.wav",70
Sample,107586,0,"hat-1.wav",70
Sample,107586,0,"strings1_g2.wav",70
Sample,107586,0,"strings2_g3.wav",70
Sample,107689,0,"synth3-3-26.wav",70
Sample,107793,0,"bass_g1.wav",70
Sample,107793,0,"synth1-5-44.wav",70
Sample,107793,0,"hat-2.wav",70
Sample,107793,0,"guiter1-1-34.wav",70
Sample,107896,0,"synth1-5-45.wav",70
Sample,108000,0,"synth3-3-27.wav",70
Sample,108000,0,"sd.wav",70
Sample,108000,0,"guiter1-1-35.wav",70
Sample,108000,0,"hat-1.wav",70
Sample,108000,0,"bass_g0.wav",70
Sample,108000,0,"synth1-5-46.wav",70
Sample,108103,0,"synth3-3-28.wav",70
Sample,108206,0,"hat-2.wav",70
Sample,108206,0,"bass_g1.wav",70
Sample,108206,0,"synth1-5-47.wav",70
Sample,108206,0,"guiter1-1-34.wav",70
Sample,108310,0,"synth1-5-48.wav",70
Sample,108310,0,"synth3-3-29.wav",70
Sample,108413,0,"strings1_a2.wav",70
Sample,108413,0,"synth3-3-30.wav",70
Sample,108413,0,"guiter1-1-24.wav",70
Sample,108413,0,"bass_a0.wav",70
Sample,108413,0,"hat-1.wav",70
Sample,108413,0,"strings2_e3.wav",70
Sample,108413,0,"synth1-5-49.wav",70
Sample,108517,0,"sd2.wav",70
Sample,108517,0,"synth1-5-50.wav",70
Sample,108620,0,"bass_a1.wav",70
Sample,108620,0,"hat-2.wav",70
Sample,108620,0,"synth1-5-51.wav",70
Sample,108620,0,"guiter1-1-36.wav",70
Sample,108724,0,"synth3-3-31.wav",70
Sample,108724,0,"synth1-5-52.wav",70
Sample,108827,0,"bass_a0.wav",70
Sample,108827,0,"sd.wav",70
Sample,108827,0,"hat-1.wav",70
Sample,108827,0,"synth1-5-53.wav",70
Sample,108931,0,"synth1-5-54.wav",70
Sample,109034,0,"synth1-5-55.wav",70
Sample,109034,0,"guiter1-1-25.wav",70
Sample,109034,0,"bass_a1.wav",70
Sample,109034,0,"hat-2.wav",70
Sample,109034,0,"synth3-3-32.wav",70
Sample,109137,0,"synth1-5-56.wav",70
Sample,109241,0,"guiter1-1-61.wav",70
Sample,109241,0,"hat-1.wav",70
Sample,109241,0,"synth2s-2-d4.wav",70
Sample,109241,0,"synth1-6-01.wav",70
Sample,109241,0,"strings1_d3.wav",70
Sample,109241,0,"cym2.wav",70
Sample,109241,0,"bass_d1.wav",70
Sample,109241,0,"strings2_f#4.wav",70
Sample,109344,0,"synth3-3-02.wav",70
Sample,109448,0,"bass_d2.wav",70
Sample,109448,0,"hat-2.wav",70
Sample,109655,0,"hat-1.wav",70
Sample,109655,0,"sd.wav",70
Sample,109655,0,"bass_d1.wav",70
Sample,109655,0,"guiter1-1-01.wav",70
Sample,109758,0,"synth3-3-04.wav",70
Sample,109862,0,"guiter1-1-02.wav",70
Sample,109862,0,"bass_d2.wav",70
Sample,109862,0,"hat-2.wav",70
Sample,110068,0,"hat-1.wav",70
Sample,110068,0,"strings2_e4.wav",70
Sample,110068,0,"bass_a0.wav",70
Sample,110068,0,"strings1_a2.wav",70
Sample,110068,0,"synth2s-2-c#4.wav",70
Sample,110068,0,"guiter1-1-05.wav",70
Sample,110275,0,"guiter1-1-04.wav",70
Sample,110275,0,"hat-2.wav",70
Sample,110275,0,"bass_a1.wav",70
Sample,110482,0,"synth2s-2-a3.wav",70
Sample,110482,0,"bass_a0.wav",70
Sample,110482,0,"hat-1.wav",70
Sample,110482,0,"guiter1-1-04.wav",70
Sample,110586,0,"synth3-3-08.wav",70
Sample,110689,0,"guiter1-1-05.wav",70
Sample,110689,0,"hat-2.wav",70
Sample,110689,0,"bass_a1.wav",70
Sample,110896,0,"hat-1.wav",70
Sample,110896,0,"strings1_b2.wav",70
Sample,110896,0,"guiter1-1-62.wav",70
Sample,110896,0,"bass_b0.wav",70
Sample,110896,0,"synth2s-2-b3.wav",70
Sample,110896,0,"strings2_d4.wav",70
Sample,111103,0,"bass_b1.wav",70
Sample,111103,0,"hat-2.wav",70
Sample,111310,0,"synth3-3-12.wav",70
Sample,111310,0,"hat-1.wav",70
Sample,111310,0,"sd.wav",70
Sample,111310,0,"bass_b0.wav",70
Sample,111310,0,"guiter1-1-07.wav",70
Sample,111517,0,"guiter1-1-08.wav",70
Sample,111517,0,"bass_b1.wav",70
Sample,111517,0,"hat-2.wav",70
Sample,111724,0,"bass_f#0.wav",70
Sample,111724,0,"strings2_c#4.wav",70
Sample,111724,0,"strings1_f#2.wav",70
Sample,111724,0,"hat-1.wav",70
Sample,111724,0,"guiter1-1-11.wav",70
Sample,111931,0,"guiter1-1-10.wav",70
Sample,111931,0,"hat-2.wav",70
Sample,111931,0,"bass_f#1.wav",70
Sample,112137,0,"sd.wav",70
Sample,112137,0,"bass_f#0.wav",70
Sample,112137,0,"hat-1.wav",70
Sample,112137,0,"guiter1-1-10.wav",70
Sample,112241,0,"synth3-3-17.wav",70
Sample,112344,0,"guiter1-1-11.wav",70
Sample,112344,0,"hat-2.wav",70
Sample,112344,0,"bass_f#1.wav",70
Sample,112551,0,"bass_g0.wav",70
Sample,112551,0,"synth2s-2-d3.wav",70
Sample,112551,0,"guiter1-1-63.wav",70
Sample,112551,0,"hat-1.wav",70
Sample,112551,0,"strings1_g2.wav",70
Sample,112551,0,"strings2_b3.wav",70
Sample,112758,0,"synth2-2-d4.wav",70
Sample,112758,0,"bass_g1.wav",70
Sample,112758,0,"hat-2.wav",70
Sample,112965,0,"bass_g0.wav",70
Sample,112965,0,"synth2s-2-g3.wav",70
Sample,112965,0,"hat-1.wav",70
Sample,112965,0,"guiter1-1-13.wav",70
Sample,113172,0,"guiter1-1-14.wav",70
Sample,113172,0,"bass_g1.wav",70
Sample,113172,0,"hat-2.wav",70
Sample,113379,0,"strings1_d2.wav",70
Sample,113379,0,"hat-1.wav",70
Sample,113379,0,"bass_d0.wav",70
Sample,113379,0,"strings2_a3.wav",70
Sample,113379,0,"guiter1-1-02.wav",70
Sample,113586,0,"guiter1-1-01.wav",70
Sample,113586,0,"hat-2.wav",70
Sample,113586,0,"bass_d1-2.wav",70
Sample,113793,0,"sd.wav",70
Sample,113793,0,"synth2s-2-f#3.wav",70
Sample,113793,0,"bass_d0.wav",70
Sample,113793,0,"hat-1.wav",70
Sample,113793,0,"guiter1-1-01.wav",70
Sample,113896,0,"synth3-3-24.wav",70
Sample,114000,0,"guiter1-1-02.wav",70
Sample,114000,0,"bass_d1-2.wav",70
Sample,114000,0,"hat-2.wav",70
Sample,114103,0,"synth3-3-25.wav",70
Sample,114206,0,"hat-1.wav",70
Sample,114206,0,"strings1_g2.wav",70
Sample,114206,0,"strings2_b3.wav",70
Sample,114206,0,"bass_g0.wav",70
Sample,114206,0,"guiter1-1-63.wav",70
Sample,114413,0,"bass_g1.wav",70
Sample,114413,0,"hat-2.wav",70
Sample,114620,0,"hat-1.wav",70
Sample,114620,0,"guiter1-1-13.wav",70
Sample,114620,0,"sd.wav",70
Sample,114620,0,"synth2s-2-g3.wav",70
Sample,114620,0,"bass_g0.wav",70
Sample,114724,0,"synth3-3-28.wav",70
Sample,114827,0,"hat-2.wav",70
Sample,114827,0,"bass_g1.wav",70
Sample,114827,0,"guiter1-1-14.wav",70
Sample,115034,0,"hat-1.wav",70
Sample,115034,0,"guiter1-1-04.wav",70
Sample,115034,0,"strings1_a2.wav",70
Sample,115034,0,"strings2_c#4.wav",70
Sample,115034,0,"bass_a0.wav",70
Sample,115241,0,"sd2.wav",70
Sample,115241,0,"bass_a1.wav",70
Sample,115241,0,"hat-2.wav",70
Sample,115241,0,"guiter1-1-04.wav",70
Sample,115448,0,"hat-1.wav",70
Sample,115448,0,"guiter1-1-64.wav",70
Sample,115448,0,"synth2s-2-a3.wav",70
Sample,115448,0,"bass_a0.wav",70
Sample,115655,0,"hat-2.wav",70
Sample,115655,0,"bass_a1.wav",70
Sample,115655,0,"synth2-2-e5.wav",70
Sample,115862,0,"hat-1.wav",70
Sample,115862,0,"strings1_d3.wav",70
Sample,115862,0,"guiter1-1-61.wav",70
Sample,115862,0,"cym1.wav",70
Sample,115862,0,"strings2_d4.wav",70
Sample,115862,0,"bass_d1.wav",70
Sample,115862,0,"synth2s-2-d4.wav",70
Sample,116068,0,"bass_d2.wav",70
Sample,116068,0,"hat-2.wav",70
Sample,116275,0,"hat-1.wav",70
Sample,116275,0,"bass_d1.wav",70
Sample,116275,0,"sd.wav",70
Sample,116275,0,"guiter1-1-01.wav",70
Sample,116482,0,"guiter1-1-02.wav",70
Sample,116482,0,"hat-2.wav",70
Sample,116482,0,"bass_d2.wav",70
Sample,116689,0,"strings2_c#4.wav",70
Sample,116689,0,"hat-1.wav",70
Sample,116689,0,"synth2s-2-c#4.wav",70
Sample,116689,0,"strings1_a2.wav",70
Sample,116689,0,"bass_a0.wav",70
Sample,116689,0,"guiter1-1-05.wav",70
Sample,116896,0,"guiter1-1-04.wav",70
Sample,116896,0,"hat-2.wav",70
Sample,116896,0,"bass_a1.wav",70
Sample,117103,0,"synth2s-2-a3.wav",70
Sample,117103,0,"bass_a0.wav",70
Sample,117103,0,"hat-1.wav",70
Sample,117103,0,"guiter1-1-04.wav",70
Sample,117310,0,"guiter1-1-05.wav",70
Sample,117310,0,"hat-2.wav",70
Sample,117310,0,"bass_a1.wav",70
Sample,117517,0,"strings2_b3.wav",70
Sample,117517,0,"bass_b0.wav",70
Sample,117517,0,"hat-1.wav",70
Sample,117517,0,"strings1_b2.wav",70
Sample,117517,0,"synth2s-2-b3.wav",70
Sample,117517,0,"guiter1-1-62.wav",70
Sample,117724,0,"hat-2.wav",70
Sample,117724,0,"synth2-2-b4.wav",70
Sample,117724,0,"bass_b1.wav",70
Sample,117931,0,"hat-1.wav",70
Sample,117931,0,"guiter1-1-07.wav",70
Sample,117931,0,"synth2s-2-f#3.wav",70
Sample,117931,0,"bass_b0.wav",70
Sample,118137,0,"bass_b1.wav",70
Sample,118137,0,"hat-2.wav",70
Sample,118137,0,"synth2-2-f#4.wav",70
Sample,118137,0,"guiter1-1-08.wav",70
Sample,118344,0,"synth2s-2-d4.wav",70
Sample,118344,0,"bass_f#0.wav",70
Sample,118344,0,"guiter1-1-11.wav",70
Sample,118344,0,"hat-1.wav",70
Sample,118344,0,"strings1_f#2.wav",70
Sample,118344,0,"strings2_a3.wav",70
Sample,118551,0,"hat-2.wav",70
Sample,118551,0,"bass_f#1.wav",70
Sample,118551,0,"guiter1-1-10.wav",70
Sample,118758,0,"synth2s-2-a3.wav",70
Sample,118758,0,"guiter1-1-10.wav",70
Sample,118758,0,"bass_f#0.wav",70
Sample,118758,0,"hat-1.wav",70
Sample,118965,0,"hat-2.wav",70
Sample,118965,0,"guiter1-1-11.wav",70
Sample,119068,0,"sd2.wav",70
Sample,119172,0,"bass_g0.wav",70
Sample,119172,0,"synth2s-2-d3.wav",70
Sample,119172,0,"guiter1-1-63.wav",70
Sample,119172,0,"hat-1.wav",70
Sample,119172,0,"strings1_g2.wav",70
Sample,119172,0,"strings2_g3.wav",70
Sample,119379,0,"hat-2.wav",70
Sample,119379,0,"synth2-2-d4.wav",70
Sample,119379,0,"bass_g1.wav",70
Sample,119586,0,"hat-1.wav",70
Sample,119586,0,"synth2s-2-g3.wav",70
Sample,119586,0,"bass_g0.wav",70
Sample,119586,0,"guiter1-1-13.wav",70
Sample,119793,0,"guiter1-1-14.wav",70
Sample,119793,0,"bass_g1.wav",70
Sample,119793,0,"hat-2.wav",70
Sample,120000,0,"strings2_f#3.wav",70
Sample,120000,0,"strings1_d2.wav",70
Sample,120000,0,"bass_d0.wav",70
Sample,120000,0,"hat-1.wav",70
Sample,120000,0,"guiter1-1-02.wav",70
Sample,120206,0,"guiter1-1-01.wav",70
Sample,120206,0,"hat-2.wav",70
Sample,120206,0,"bass_d1-2.wav",70
Sample,120413,0,"bass_d0.wav",70
Sample,120413,0,"synth3-3-23.wav",70
Sample,120413,0,"hat-1.wav",70
Sample,120413,0,"guiter1-1-01.wav",70
Sample,120620,0,"guiter1-1-02.wav",70
Sample,120620,0,"hat-2.wav",70
Sample,120620,0,"bass_d1-2.wav",70
Sample,120827,0,"hat-1.wav",70
Sample,120827,0,"strings1_g2.wav",70
Sample,120827,0,"guiter1-1-63.wav",70
Sample,120827,0,"bass_g0.wav",70
Sample,120827,0,"synth2s-2-d3.wav",70
Sample,120827,0,"strings2_g3.wav",70
Sample,121034,0,"hat-2.wav",70
Sample,121034,0,"synth2-2-d4.wav",70
Sample,121034,0,"bass_g1.wav",70
Sample,121241,0,"bass_g0.wav",70
Sample,121241,0,"hat-1.wav",70
Sample,121241,0,"synth2s-2-g3.wav",70
Sample,121241,0,"synth3-3-27.wav",70
Sample,121241,0,"sd.wav",70
Sample,121241,0,"guiter1-1-13.wav",70
Sample,121448,0,"hat-2.wav",70
Sample,121448,0,"guiter1-1-14.wav",70
Sample,121448,0,"bass_g1.wav",70
Sample,121448,0,"synth2-2-g4.wav",70
Sample,121655,0,"bass_a0.wav",70
Sample,121655,0,"hat-1.wav",70
Sample,121655,0,"strings1_a2.wav",70
Sample,121655,0,"synth2s-2-e3.wav",70
Sample,121655,0,"strings2_e3.wav",70
Sample,121655,0,"guiter1-1-04.wav",70
Sample,121862,0,"bass_a1.wav",70
Sample,121862,0,"guiter1-1-04.wav",70
Sample,121862,0,"hat-2.wav",70
Sample,121862,0,"synth2-2-e4.wav",70
Sample,121965,0,"bd.wav",70
Sample,122043,0,"guiter2-1-01.wav",70
Sample,122068,0,"hat-1.wav",70
Sample,122068,0,"synth2s-2-a2.wav",70
Sample,122068,0,"guiter1-1-64.wav",70
Sample,122068,0,"bass_a0.wav",70
Sample,122275,0,"bass_a1.wav",70
Sample,122275,0,"hat-2.wav",70
Sample,122275,0,"synth2-1-a3.wav",70
Sample,122482,0,"bass_d1.wav",70
Sample,122482,0,"synth2-6-a4.wav",70
Sample,122482,0,"strings2_f#4.wav",70
Sample,122482,0,"strings2_d4.wav",70
Sample,122482,0,"strings1_d3.wav",70
Sample,122482,0,"guiter2-1-02.wav",70
Sample,122620,0,"guiter2-1-03.wav",70
Sample,122689,0,"synth3-4-02.wav",70
Sample,122689,0,"bass_d2.wav",70
Sample,122758,0,"guiter2-1-04.wav",70
Sample,122896,0,"bd.wav",70
Sample,122896,0,"sd.wav",70
Sample,122896,0,"guiter2-1-05.wav",70
Sample,122896,0,"synth1-7-02.wav",70
Sample,122896,0,"synth3-4-03.wav",70
Sample,122896,0,"bass_d1.wav",70
Sample,123034,0,"guiter2-1-06.wav",70
Sample,123103,0,"synth3-4-04.wav",70
Sample,123103,0,"piano-3-02.wav",70
Sample,123103,0,"bass_d2.wav",70
Sample,123172,0,"guiter2-1-07.wav",70
Sample,123310,0,"bass_a0.wav",70
Sample,123310,0,"bd.wav",70
Sample,123310,0,"piano-3-03.wav",70
Sample,123310,0,"strings1_a2.wav",70
Sample,123310,0,"synth3-4-05.wav",70
Sample,123310,0,"strings2_e4.wav",70
Sample,123310,0,"strings2_c#4.wav",70
Sample,123310,0,"guiter2-1-08.wav",70
Sample,123448,0,"guiter2-1-09.wav",70
Sample,123517,0,"bass_a1.wav",70
Sample,123517,0,"piano-3-04.wav",70
Sample,123517,0,"synth3-4-06.wav",70
Sample,123586,0,"guiter2-1-10.wav",70
Sample,123724,0,"bd.wav",70
Sample,123724,0,"synth1-7-03.wav",70
Sample,123724,0,"guiter2-1-11.wav",70
Sample,123724,0,"sd.wav",70
Sample,123724,0,"piano-3-05.wav",70
Sample,123724,0,"synth3-4-07.wav",70
Sample,123724,0,"bass_a0.wav",70
Sample,123862,0,"guiter2-1-12.wav",70
Sample,123931,0,"bass_a1.wav",70
Sample,123931,0,"piano-3-06.wav",70
Sample,123931,0,"synth3-4-08.wav",70
