osu file format v14

[General]
AudioFilename: D-period -moonlit world line-.mp3
AudioLeadIn: 0
PreviewTime: 54620
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 1
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 4
GridSize: 16
TimelineZoom: 1.5

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[9] kozato - D-period -moonlit world line-
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347771
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:7
CircleSize:6
OverallDifficulty:7
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"D-period -moonlit world line-.png",0,0
Sample,56482,0,"08a_sy_bass_17.ogg",70
Sample,56586,0,"05_os_02.ogg",70
Sample,56586,0,"03_fp_04.ogg",70
Sample,56586,0,"08a_sy_bass_18.ogg",70
Sample,56586,0,"08b_sy_bass_18.ogg",70
Sample,56689,0,"08a_sy_bass_19.ogg",70
Sample,56689,0,"10_drums_sd.ogg",70
Sample,56689,0,"08b_sy_bass_19.ogg",70
Sample,56689,0,"02_sy_bass_03.ogg",70
Sample,56896,0,"08a_sy_bass_20.ogg",70
Sample,56896,0,"08b_sy_bass_20.ogg",70
Sample,56896,0,"05_os_02.ogg",70
Sample,56896,0,"03_fp_06.ogg",70
Sample,57000,0,"08b_sy_bass_21.ogg",70
Sample,57000,0,"08a_sy_bass_21.ogg",70
Sample,57103,0,"02_sy_bass_03.ogg",70
Sample,57103,0,"03_fp_05.ogg",70
Sample,57103,0,"05_os_02.ogg",70
Sample,57206,0,"08a_sy_bass_22.ogg",70
Sample,57206,0,"08b_sy_bass_22.ogg",70
Sample,57310,0,"08b_sy_bass_23.ogg",70
Sample,57310,0,"08a_sy_bass_23.ogg",70
Sample,57413,0,"08a_sy_bass_24.ogg",70
Sample,57413,0,"08b_sy_bass_24.ogg",70
Sample,57413,0,"03_fp_04.ogg",70
Sample,57413,0,"05_os_02.ogg",70
Sample,57517,0,"08b_sy_bass_25.ogg",70
Sample,57517,0,"08a_sy_bass_25.ogg",70
Sample,57517,0,"10_drums_sd.ogg",70
Sample,57517,0,"02_sy_bass_03.ogg",70
Sample,57620,0,"08a_sy_bass_26.ogg",70
Sample,57620,0,"08b_sy_bass_26.ogg",70
Sample,57724,0,"08a_sy_bass_27.ogg",70
Sample,57724,0,"05_os_02.ogg",70
Sample,57724,0,"08b_sy_bass_27.ogg",70
Sample,57724,0,"03_fp_03.ogg",70
Sample,57827,0,"08a_sy_bass_28.ogg",70
Sample,57827,0,"08b_sy_bass_28.ogg",70
Sample,57931,0,"10_drums_roop.ogg",70
Sample,57931,0,"02_sy_bass_04.ogg",70
Sample,57931,0,"08c3_sy_bass_01.ogg",70
Sample,57931,0,"05_os_02.ogg",70
Sample,57931,0,"03_fp_05.ogg",70
Sample,57931,0,"04b_pp_04.ogg",70
Sample,57931,0,"08a_sy_bass_29.ogg",70
Sample,57931,0,"04a_pp_02.ogg",70
Sample,58034,0,"08c3_sy_bass_02.ogg",70
Sample,58034,0,"08a_sy_bass_30.ogg",70
Sample,58137,0,"08c3_sy_bass_03.ogg",70
Sample,58137,0,"08a_sy_bass_31.ogg",70
Sample,58241,0,"03_fp_04.ogg",70
Sample,58241,0,"08a_sy_bass_32.ogg",70
Sample,58241,0,"05_os_02.ogg",70
Sample,58241,0,"08c3_sy_bass_04.ogg",70
Sample,58344,0,"08a_sy_bass_33.ogg",70
Sample,58344,0,"10_drums_sd.ogg",70
Sample,58344,0,"02_sy_bass_04.ogg",70
Sample,58344,0,"08c3_sy_bass_05.ogg",70
Sample,58551,0,"03_fp_03.ogg",70
Sample,58551,0,"05_os_02.ogg",70
Sample,58551,0,"08c3_sy_bass_06.ogg",70
Sample,58551,0,"08a_sy_bass_34.ogg",70
Sample,58655,0,"08c3_sy_bass_07.ogg",70
Sample,58655,0,"08a_sy_bass_35.ogg",70
Sample,58758,0,"03_fp_01.ogg",70
Sample,58758,0,"02_sy_bass_04.ogg",70
Sample,58758,0,"05_os_02.ogg",70
Sample,58862,0,"08a_sy_bass_36.ogg",70
Sample,58862,0,"08c3_sy_bass_08.ogg",70
Sample,58965,0,"08c3_sy_bass_09.ogg",70
Sample,58965,0,"08a_sy_bass_37.ogg",70
Sample,59068,0,"05_os_02.ogg",70
Sample,59068,0,"08a_sy_bass_38.ogg",70
Sample,59068,0,"08c3_sy_bass_10.ogg",70
Sample,59068,0,"03_fp_02.ogg",70
Sample,59172,0,"02_sy_bass_04.ogg",70
Sample,59172,0,"10_drums_sd.ogg",70
Sample,59172,0,"08a_sy_bass_39.ogg",70
Sample,59172,0,"08c3_sy_bass_11.ogg",70
Sample,59275,0,"08c3_sy_bass_12.ogg",70
Sample,59275,0,"08a_sy_bass_40.ogg",70
Sample,59379,0,"05_os_02.ogg",70
Sample,59379,0,"08c3_sy_bass_13.ogg",70
Sample,59379,0,"08a_sy_bass_41.ogg",70
Sample,59379,0,"03_fp_03.ogg",70
Sample,59482,0,"08a_sy_bass_42.ogg",70
Sample,59482,0,"08c3_sy_bass_14.ogg",70
Sample,59586,0,"03_fp_05.ogg",70
Sample,59586,0,"05_os_02.ogg",70
Sample,59586,0,"08a_sy_bass_43.ogg",70
Sample,59586,0,"10_drums_roop.ogg",70
Sample,59586,0,"04b_pp_07_2nd.ogg",70
Sample,59586,0,"02_sy_bass_05.ogg",70
Sample,59586,0,"04a_pp_03.ogg",70
Sample,59586,0,"08b_sy_bass_43.ogg",70
Sample,59689,0,"08b_sy_bass_44.ogg",70
Sample,59689,0,"08a_sy_bass_44.ogg",70
Sample,59793,0,"08b_sy_bass_45.ogg",70
Sample,59793,0,"08a_sy_bass_45.ogg",70
Sample,59896,0,"03_fp_04.ogg",70
Sample,59896,0,"08b_sy_bass_46.ogg",70
Sample,59896,0,"05_os_02.ogg",70
Sample,59896,0,"08a_sy_bass_46.ogg",70
Sample,60000,0,"08b_sy_bass_47.ogg",70
Sample,60000,0,"02_sy_bass_05.ogg",70
Sample,60000,0,"08a_sy_bass_47.ogg",70
Sample,60000,0,"10_drums_sd.ogg",70
Sample,60206,0,"03_fp_06.ogg",70
Sample,60206,0,"08b_sy_bass_48.ogg",70
Sample,60206,0,"08a_sy_bass_48.ogg",70
Sample,60206,0,"05_os_02.ogg",70
Sample,60310,0,"08a_sy_bass_49.ogg",70
Sample,60310,0,"08b_sy_bass_49.ogg",70
Sample,60413,0,"02_sy_bass_02.ogg",70
Sample,60413,0,"03_fp_05.ogg",70
Sample,60413,0,"05_os_01.ogg",70
Sample,60413,0,"04b_pp_06_2nd.ogg",70
Sample,60517,0,"08b_sy_bass_50.ogg",70
Sample,60517,0,"08a_sy_bass_50.ogg",70
Sample,60620,0,"08a_sy_bass_51.ogg",70
Sample,60620,0,"08b_sy_bass_51.ogg",70
Sample,60724,0,"03_fp_04.ogg",70
Sample,60724,0,"08a_sy_bass_52.ogg",70
Sample,60724,0,"08b_sy_bass_52.ogg",70
Sample,60724,0,"05_os_01.ogg",70
Sample,60827,0,"10_drums_sd.ogg",70
Sample,60827,0,"08b_sy_bass_53.ogg",70
Sample,60827,0,"02_sy_bass_02.ogg",70
Sample,60827,0,"08a_sy_bass_53.ogg",70
Sample,60931,0,"08a_sy_bass_54.ogg",70
Sample,60931,0,"08b_sy_bass_54.ogg",70
Sample,61034,0,"05_os_01.ogg",70
Sample,61034,0,"08b_sy_bass_55.ogg",70
Sample,61034,0,"03_fp_03.ogg",70
Sample,61034,0,"08a_sy_bass_55.ogg",70
Sample,61137,0,"08a_sy_bass_56.ogg",70
Sample,61137,0,"08b_sy_bass_56.ogg",70
Sample,61241,0,"05_os_04.ogg",70
Sample,61241,0,"04b_pp_03.ogg",70
Sample,61241,0,"02_sy_bass_03.ogg",70
Sample,61241,0,"04a_pp_01.ogg",70
Sample,61241,0,"08b_sy_bass_57.ogg",70
Sample,61241,0,"10_drums_roop.ogg",70
Sample,61241,0,"08a_sy_bass_57.ogg",70
Sample,61241,0,"03_fp_05.ogg",70
Sample,61344,0,"08a_sy_bass_58.ogg",70
Sample,61344,0,"08b_sy_bass_58.ogg",70
Sample,61448,0,"08a_sy_bass_59.ogg",70
Sample,61448,0,"08b_sy_bass_59.ogg",70
Sample,61551,0,"08b_sy_bass_60.ogg",70
Sample,61551,0,"05_os_04.ogg",70
Sample,61551,0,"08a_sy_bass_60.ogg",70
Sample,61551,0,"03_fp_04.ogg",70
Sample,61655,0,"08b_sy_bass_61.ogg",70
Sample,61655,0,"08a_sy_bass_61.ogg",70
Sample,61655,0,"10_drums_sd.ogg",70
Sample,61655,0,"02_sy_bass_03.ogg",70
Sample,61862,0,"05_os_04.ogg",70
Sample,61862,0,"08b_sy_bass_62.ogg",70
Sample,61862,0,"03_fp_03.ogg",70
Sample,61862,0,"08a_sy_bass_62.ogg",70
Sample,61965,0,"08a_sy_bass_63.ogg",70
Sample,61965,0,"08b_sy_bass_63.ogg",70
Sample,62068,0,"05_os_04.ogg",70
Sample,62068,0,"03_fp_01.ogg",70
Sample,62068,0,"02_sy_bass_03.ogg",70
Sample,62172,0,"08a_sy_bass_64.ogg",70
Sample,62172,0,"08b_sy_bass_64.ogg",70
Sample,62275,0,"08b_sy_bass_65.ogg",70
Sample,62275,0,"08a_sy_bass_65.ogg",70
Sample,62379,0,"03_fp_02.ogg",70
Sample,62379,0,"08a_sy_bass_66.ogg",70
Sample,62379,0,"05_os_04.ogg",70
Sample,62379,0,"08b_sy_bass_66.ogg",70
Sample,62482,0,"08b_sy_bass_67.ogg",70
Sample,62482,0,"08a_sy_bass_67.ogg",70
Sample,62482,0,"10_drums_sd.ogg",70
Sample,62482,0,"02_sy_bass_03.ogg",70
Sample,62586,0,"08b_sy_bass_68.ogg",70
Sample,62586,0,"08a_sy_bass_68.ogg",70
Sample,62689,0,"05_os_04.ogg",70
Sample,62689,0,"08a_sy_bass_69.ogg",70
Sample,62689,0,"08b_sy_bass_69.ogg",70
Sample,62689,0,"03_fp_03.ogg",70
Sample,62793,0,"08a_sy_bass_70.ogg",70
Sample,62793,0,"08b_sy_bass_70.ogg",70
Sample,62896,0,"10_drums_roop.ogg",70
Sample,62896,0,"02_sy_bass_03.ogg",70
Sample,62896,0,"08b_sy_bass_71.ogg",70
Sample,62896,0,"05_os_02.ogg",70
Sample,62896,0,"03_fp_05.ogg",70
Sample,62896,0,"04b_pp_03.ogg",70
Sample,62896,0,"08a_sy_bass_71.ogg",70
Sample,62896,0,"04a_pp_01.ogg",70
Sample,63000,0,"08b_sy_bass_72.ogg",70
Sample,63000,0,"08a_sy_bass_72.ogg",70
Sample,63103,0,"08b_sy_bass_73.ogg",70
Sample,63103,0,"08a_sy_bass_73.ogg",70
Sample,63206,0,"08b_sy_bass_74.ogg",70
Sample,63206,0,"03_fp_04.ogg",70
Sample,63206,0,"08a_sy_bass_74.ogg",70
Sample,63206,0,"05_os_02.ogg",70
Sample,63310,0,"02_sy_bass_03.ogg",70
Sample,63310,0,"10_drums_sd.ogg",70
Sample,63310,0,"08b_sy_bass_75.ogg",70
Sample,63310,0,"08a_sy_bass_75.ogg",70
Sample,63517,0,"03_fp_06.ogg",70
Sample,63517,0,"08b_sy_bass_76.ogg",70
Sample,63517,0,"05_os_02.ogg",70
Sample,63517,0,"08a_sy_bass_76.ogg",70
Sample,63620,0,"08b_sy_bass_77.ogg",70
Sample,63620,0,"08a_sy_bass_77.ogg",70
Sample,63724,0,"02_sy_bass_03.ogg",70
Sample,63724,0,"03_fp_05.ogg",70
Sample,63724,0,"05_os_02.ogg",70
Sample,63827,0,"08a_sy_bass_78.ogg",70
Sample,63827,0,"08b_sy_bass_78.ogg",70
Sample,63931,0,"08a_sy_bass_79.ogg",70
Sample,63931,0,"08b_sy_bass_79.ogg",70
Sample,64034,0,"03_fp_04.ogg",70
Sample,64034,0,"05_os_02.ogg",70
Sample,64034,0,"08b_sy_bass_80.ogg",70
Sample,64034,0,"08a_sy_bass_80.ogg",70
Sample,64137,0,"02_sy_bass_03.ogg",70
Sample,64137,0,"10_drums_sd.ogg",70
Sample,64137,0,"08a_sy_bass_81.ogg",70
Sample,64137,0,"08b_sy_bass_81.ogg",70
Sample,64241,0,"08b_sy_bass_82.ogg",70
Sample,64241,0,"08a_sy_bass_82.ogg",70
Sample,64344,0,"03_fp_03.ogg",70
Sample,64344,0,"08b_sy_bass_83.ogg",70
Sample,64344,0,"08a_sy_bass_83.ogg",70
Sample,64344,0,"05_os_02.ogg",70
Sample,64448,0,"08a_sy_bass_84.ogg",70
Sample,64448,0,"08b_sy_bass_84.ogg",70
Sample,64551,0,"05_os_02.ogg",70
Sample,64551,0,"04b_pp_04.ogg",70
Sample,64551,0,"02_sy_bass_04.ogg",70
Sample,64551,0,"04a_pp_02.ogg",70
Sample,64551,0,"08c7_sy_bass_01.ogg",70
Sample,64551,0,"10_drums_roop.ogg",70
Sample,64551,0,"08a_sy_bass_85.ogg",70
Sample,64551,0,"03_fp_05.ogg",70
Sample,64655,0,"08a_sy_bass_86.ogg",70
Sample,64655,0,"08c7_sy_bass_02.ogg",70
Sample,64758,0,"08a_sy_bass_87.ogg",70
Sample,64758,0,"08c7_sy_bass_03.ogg",70
Sample,64862,0,"05_os_02.ogg",70
Sample,64862,0,"08a_sy_bass_88.ogg",70
Sample,64862,0,"03_fp_04.ogg",70
Sample,64862,0,"08c7_sy_bass_04.ogg",70
Sample,64965,0,"08a_sy_bass_89.ogg",70
Sample,64965,0,"10_drums_sd.ogg",70
Sample,64965,0,"08c7_sy_bass_05.ogg",70
Sample,64965,0,"02_sy_bass_04.ogg",70
Sample,65172,0,"05_os_02.ogg",70
Sample,65172,0,"08c7_sy_bass_06.ogg",70
Sample,65172,0,"03_fp_03.ogg",70
Sample,65172,0,"08a_sy_bass_90.ogg",70
Sample,65275,0,"08c7_sy_bass_07.ogg",70
Sample,65275,0,"08a_sy_bass_91.ogg",70
Sample,65379,0,"02_sy_bass_04.ogg",70
Sample,65379,0,"05_os_02.ogg",70
Sample,65379,0,"03_fp_01.ogg",70
Sample,65482,0,"08c7_sy_bass_08.ogg",70
Sample,65482,0,"08a_sy_bass_92.ogg",70
Sample,65586,0,"08a_sy_bass_93.ogg",70
Sample,65586,0,"08c7_sy_bass_09.ogg",70
Sample,65689,0,"05_os_02.ogg",70
Sample,65689,0,"08c7_sy_bass_10.ogg",70
Sample,65689,0,"03_fp_02.ogg",70
Sample,65689,0,"08a_sy_bass_94.ogg",70
Sample,65793,0,"08c7_sy_bass_11.ogg",70
Sample,65793,0,"08a_sy_bass_95.ogg",70
Sample,65793,0,"10_drums_sd.ogg",70
Sample,65793,0,"02_sy_bass_04.ogg",70
Sample,65896,0,"08c7_sy_bass_12.ogg",70
Sample,65896,0,"08a_sy_bass_96.ogg",70
Sample,66000,0,"05_os_02.ogg",70
Sample,66000,0,"08a_sy_bass_97.ogg",70
Sample,66000,0,"08c7_sy_bass_13.ogg",70
Sample,66000,0,"03_fp_03.ogg",70
Sample,66103,0,"08a_sy_bass_98.ogg",70
Sample,66103,0,"08c7_sy_bass_14.ogg",70
Sample,66206,0,"02_sy_bass_05.ogg",70
Sample,66206,0,"08a_sy_bass_99.ogg",70
Sample,66206,0,"04b_pp_07_2nd.ogg",70
Sample,66206,0,"03_fp_05.ogg",70
Sample,66206,0,"08b_sy_bass_99.ogg",70
Sample,66206,0,"05_os_02.ogg",70
Sample,66206,0,"04a_pp_03.ogg",70
Sample,66206,0,"10_drums_roop.ogg",70
Sample,66310,0,"08b_sy_bass_100.ogg",70
Sample,66310,0,"08a_sy_bass_100.ogg",70
Sample,66413,0,"08b_sy_bass_101.ogg",70
Sample,66413,0,"08a_sy_bass_101.ogg",70
Sample,66517,0,"03_fp_04.ogg",70
Sample,66517,0,"05_os_02.ogg",70
Sample,66517,0,"08b_sy_bass_102.ogg",70
Sample,66517,0,"08a_sy_bass_102.ogg",70
Sample,66620,0,"10_drums_sd.ogg",70
Sample,66620,0,"02_sy_bass_05.ogg",70
Sample,66620,0,"08a_sy_bass_103.ogg",70
Sample,66620,0,"08b_sy_bass_103.ogg",70
Sample,66827,0,"03_fp_06.ogg",70
Sample,66827,0,"08a_sy_bass_104.ogg",70
Sample,66827,0,"08b_sy_bass_104.ogg",70
Sample,66827,0,"05_os_02.ogg",70
Sample,66931,0,"08a_sy_bass_105.ogg",70
Sample,66931,0,"08b_sy_bass_105.ogg",70
Sample,67034,0,"04b_pp_06_2nd.ogg",70
Sample,67034,0,"02_sy_bass_02.ogg",70
Sample,67034,0,"03_fp_05.ogg",70
Sample,67034,0,"05_os_01.ogg",70
Sample,67137,0,"08a_sy_bass_106.ogg",70
Sample,67137,0,"08b_sy_bass_106.ogg",70
Sample,67241,0,"08a_sy_bass_107.ogg",70
Sample,67241,0,"08b_sy_bass_107.ogg",70
Sample,67344,0,"03_fp_04.ogg",70
Sample,67344,0,"08b_sy_bass_108.ogg",70
Sample,67344,0,"05_os_01.ogg",70
Sample,67344,0,"08a_sy_bass_108.ogg",70
Sample,67448,0,"08b_sy_bass_109.ogg",70
Sample,67448,0,"08a_sy_bass_109.ogg",70
Sample,67448,0,"02_sy_bass_02.ogg",70
Sample,67448,0,"10_drums_sd.ogg",70
Sample,67551,0,"08a_sy_bass_110.ogg",70
Sample,67551,0,"08b_sy_bass_110.ogg",70
Sample,67655,0,"05_os_01.ogg",70
Sample,67655,0,"08a_sy_bass_111.ogg",70
Sample,67655,0,"08b_sy_bass_111.ogg",70
Sample,67655,0,"03_fp_03.ogg",70
Sample,67758,0,"08a_sy_bass_112.ogg",70
Sample,67758,0,"08b_sy_bass_112.ogg",70
Sample,67862,0,"02_sy_bass_03.ogg",70
Sample,67862,0,"01_piano_4_11.ogg",70
Sample,67862,0,"04a_pp_01.ogg",70
Sample,67862,0,"05_os_04.ogg",70
Sample,67862,0,"03_fp_05.ogg",70
Sample,67862,0,"04b_pp_03.ogg",70
Sample,67862,0,"12_ws.ogg",70
Sample,67862,0,"05_os_06.ogg",70
Sample,67862,0,"10_drums_roop.ogg",70
Sample,67862,0,"08b_sy_bass_01.ogg",70
Sample,67965,0,"08b_sy_bass_02.ogg",70
Sample,68068,0,"08b_sy_bass_03.ogg",70
Sample,68172,0,"05_os_06.ogg",70
Sample,68172,0,"08b_sy_bass_04.ogg",70
Sample,68172,0,"03_fp_04.ogg",70
Sample,68172,0,"05_os_04.ogg",70
Sample,68275,0,"10_drums_sd.ogg",70
Sample,68275,0,"02_sy_bass_03.ogg",70
Sample,68275,0,"01_piano_8_05.ogg",70
Sample,68275,0,"08b_sy_bass_05.ogg",70
Sample,68482,0,"05_os_04.ogg",70
Sample,68482,0,"08b_sy_bass_06.ogg",70
Sample,68482,0,"01_piano_4_06.ogg",70
Sample,68482,0,"03_fp_03.ogg",70
Sample,68482,0,"05_os_06.ogg",70
Sample,68586,0,"08b_sy_bass_07.ogg",70
Sample,68689,0,"05_os_04.ogg",70
Sample,68689,0,"03_fp_01.ogg",70
Sample,68689,0,"02_sy_bass_03.ogg",70
Sample,68689,0,"05_os_06.ogg",70
Sample,68793,0,"08b_sy_bass_08.ogg",70
Sample,68896,0,"08b_sy_bass_09.ogg",70
Sample,68896,0,"01_piano_4_07.ogg",70
Sample,69000,0,"08b_sy_bass_10.ogg",70
Sample,69000,0,"05_os_04.ogg",70
Sample,69000,0,"05_os_06.ogg",70
Sample,69000,0,"03_fp_02.ogg",70
Sample,69103,0,"10_drums_sd.ogg",70
Sample,69103,0,"02_sy_bass_03.ogg",70
Sample,69103,0,"08b_sy_bass_11.ogg",70
Sample,69206,0,"08b_sy_bass_12.ogg",70
Sample,69310,0,"01_piano_4_09.ogg",70
Sample,69310,0,"05_os_04.ogg",70
Sample,69310,0,"05_os_06.ogg",70
Sample,69310,0,"03_fp_03.ogg",70
Sample,69310,0,"08b_sy_bass_13.ogg",70
Sample,69413,0,"08b_sy_bass_14.ogg",70
Sample,69517,0,"04b_pp_03.ogg",70
Sample,69517,0,"05_os_04.ogg",70
Sample,69517,0,"05_os_02.ogg",70
Sample,69517,0,"10_drums_roop.ogg",70
Sample,69517,0,"03_fp_05.ogg",70
Sample,69517,0,"04a_pp_01.ogg",70
Sample,69517,0,"02_sy_bass_03.ogg",70
Sample,69517,0,"08b_sy_bass_15.ogg",70
Sample,69620,0,"08b_sy_bass_16.ogg",70
Sample,69724,0,"08b_sy_bass_17.ogg",70
Sample,69827,0,"05_os_02.ogg",70
Sample,69827,0,"08b_sy_bass_18.ogg",70
Sample,69827,0,"03_fp_04.ogg",70
Sample,69827,0,"05_os_04.ogg",70
Sample,69931,0,"08b_sy_bass_19.ogg",70
Sample,69931,0,"01_piano_4_08.ogg",70
Sample,69931,0,"02_sy_bass_03.ogg",70
Sample,69931,0,"10_drums_sd.ogg",70
Sample,70137,0,"05_os_02.ogg",70
Sample,70137,0,"08b_sy_bass_20.ogg",70
Sample,70137,0,"05_os_04.ogg",70
Sample,70137,0,"03_fp_06.ogg",70
Sample,70241,0,"08b_sy_bass_21.ogg",70
Sample,70344,0,"01_piano_4_07.ogg",70
Sample,70344,0,"02_sy_bass_03.ogg",70
Sample,70344,0,"05_os_04.ogg",70
Sample,70344,0,"03_fp_05.ogg",70
Sample,70344,0,"05_os_02.ogg",70
Sample,70448,0,"08b_sy_bass_22.ogg",70
Sample,70551,0,"08b_sy_bass_23.ogg",70
Sample,70655,0,"05_os_02.ogg",70
Sample,70655,0,"03_fp_04.ogg",70
Sample,70655,0,"08b_sy_bass_24.ogg",70
Sample,70655,0,"05_os_04.ogg",70
Sample,70758,0,"10_drums_sd.ogg",70
Sample,70758,0,"01_piano_4_08.ogg",70
Sample,70758,0,"02_sy_bass_03.ogg",70
Sample,70758,0,"08b_sy_bass_25.ogg",70
Sample,70862,0,"08b_sy_bass_26.ogg",70
Sample,70965,0,"05_os_02.ogg",70
Sample,70965,0,"03_fp_03.ogg",70
Sample,70965,0,"05_os_04.ogg",70
Sample,70965,0,"08b_sy_bass_27.ogg",70
Sample,71068,0,"08b_sy_bass_28.ogg",70
Sample,71172,0,"04a_pp_02.ogg",70
Sample,71172,0,"04b_pp_04.ogg",70
Sample,71172,0,"02_sy_bass_04.ogg",70
Sample,71172,0,"01_piano_4_11.ogg",70
Sample,71172,0,"05_os_02.ogg",70
Sample,71172,0,"08c3_sy_bass_01.ogg",70
Sample,71172,0,"05_os_05.ogg",70
Sample,71172,0,"03_fp_05.ogg",70
Sample,71172,0,"10_drums_roop.ogg",70
Sample,71275,0,"08c3_sy_bass_02.ogg",70
Sample,71379,0,"08c3_sy_bass_03.ogg",70
Sample,71482,0,"03_fp_04.ogg",70
Sample,71482,0,"05_os_05.ogg",70
Sample,71482,0,"08c3_sy_bass_04.ogg",70
Sample,71482,0,"05_os_02.ogg",70
Sample,71586,0,"10_drums_sd.ogg",70
Sample,71586,0,"01_piano_8_05.ogg",70
Sample,71586,0,"02_sy_bass_04.ogg",70
Sample,71586,0,"08c3_sy_bass_05.ogg",70
Sample,71793,0,"05_os_05.ogg",70
Sample,71793,0,"05_os_02.ogg",70
Sample,71793,0,"08c3_sy_bass_06.ogg",70
Sample,71793,0,"01_piano_4_06.ogg",70
Sample,71793,0,"03_fp_03.ogg",70
Sample,71896,0,"08c3_sy_bass_07.ogg",70
Sample,72000,0,"05_os_02.ogg",70
Sample,72000,0,"03_fp_01.ogg",70
Sample,72000,0,"05_os_05.ogg",70
Sample,72000,0,"02_sy_bass_04.ogg",70
Sample,72103,0,"08c3_sy_bass_08.ogg",70
Sample,72206,0,"08c3_sy_bass_09.ogg",70
Sample,72206,0,"01_piano_8_05.ogg",70
Sample,72310,0,"03_fp_02.ogg",70
Sample,72310,0,"05_os_02.ogg",70
Sample,72310,0,"05_os_05.ogg",70
Sample,72310,0,"08c3_sy_bass_10.ogg",70
Sample,72413,0,"02_sy_bass_04.ogg",70
Sample,72413,0,"01_piano_8_06.ogg",70
Sample,72413,0,"08c3_sy_bass_11.ogg",70
Sample,72413,0,"10_drums_sd.ogg",70
Sample,72517,0,"08c3_sy_bass_12.ogg",70
Sample,72620,0,"08c3_sy_bass_13.ogg",70
Sample,72620,0,"05_os_05.ogg",70
Sample,72620,0,"01_piano_4_09.ogg",70
Sample,72620,0,"03_fp_03.ogg",70
Sample,72620,0,"05_os_02.ogg",70
Sample,72724,0,"08c3_sy_bass_14.ogg",70
Sample,72827,0,"10_drums_roop.ogg",70
Sample,72827,0,"04a_pp_03.ogg",70
Sample,72827,0,"08b_sy_bass_43.ogg",70
Sample,72827,0,"05_os_04.ogg",70
Sample,72827,0,"04b_pp_07_2nd.ogg",70
Sample,72827,0,"03_fp_05.ogg",70
Sample,72827,0,"05_os_02.ogg",70
Sample,72827,0,"02_sy_bass_05.ogg",70
Sample,72931,0,"08b_sy_bass_44.ogg",70
Sample,73034,0,"08b_sy_bass_45.ogg",70
Sample,73137,0,"03_fp_04.ogg",70
Sample,73137,0,"05_os_02.ogg",70
Sample,73137,0,"05_os_04.ogg",70
Sample,73137,0,"08b_sy_bass_46.ogg",70
Sample,73241,0,"01_piano_4_07.ogg",70
Sample,73241,0,"10_drums_sd.ogg",70
Sample,73241,0,"08b_sy_bass_47.ogg",70
Sample,73241,0,"02_sy_bass_05.ogg",70
Sample,73448,0,"05_os_02.ogg",70
Sample,73448,0,"03_fp_06.ogg",70
Sample,73448,0,"05_os_04.ogg",70
Sample,73448,0,"08b_sy_bass_48.ogg",70
Sample,73551,0,"08b_sy_bass_49.ogg",70
Sample,73655,0,"01_piano_4_06.ogg",70
Sample,73655,0,"05_os_01.ogg",70
Sample,73655,0,"05_os_02.ogg",70
Sample,73655,0,"04b_pp_06_2nd.ogg",70
Sample,73655,0,"02_sy_bass_02.ogg",70
Sample,73655,0,"03_fp_05.ogg",70
Sample,73758,0,"08b_sy_bass_50.ogg",70
Sample,73862,0,"08b_sy_bass_51.ogg",70
Sample,73965,0,"08b_sy_bass_52.ogg",70
Sample,73965,0,"05_os_01.ogg",70
Sample,73965,0,"05_os_02.ogg",70
Sample,73965,0,"03_fp_04.ogg",70
Sample,74068,0,"10_drums_sd.ogg",70
Sample,74068,0,"02_sy_bass_02.ogg",70
Sample,74068,0,"01_piano_4_04.ogg",70
Sample,74068,0,"08b_sy_bass_53.ogg",70
Sample,74172,0,"08b_sy_bass_54.ogg",70
Sample,74275,0,"05_os_01.ogg",70
Sample,74275,0,"03_fp_03.ogg",70
Sample,74275,0,"05_os_02.ogg",70
